contentid,relaAcdntRiskMtr,acmpyTypeCd,relaPosesFclty,relaFrnshPrdlst,etcAcmpyInfo,relaPurcPrdlst,acmpyPsblCpam,relaRntlPrdlst,acmpyNeedMtr
2913634,,일부구역 동반가능,"넓은 잔디밭\n 반려견 놀이터,독채형 펜션개별바베큐골프연습장라비앙 도서관캠프파이어","TV, 침대, 식탁, 에어컨, 냉장고, 선풍기, 드라이기, 취사도구, 전기밥솥, 전자레인지, 세면도구, 비데, 가스렌지, 욕실용품, 객실샤워실","반려견 동반은 사전 문의를 통해 지정된 객실에 한하여 가능하며 추가 비용이 발생합니다. 반려견 용품(침구, 타올, 배변판, 패드, 식기)은 직접 준비하셔야 하며 사전에 전화 예약을 하셔야 동반 입실 하실 수 있습니다.신용카드는 객실 용에 한해서만 결제 가능합니다. (추가 인원, 부가 서비스는 제외. 반려견 동반과 신용카드는 전화주세요.)예약 인원에서 추가 인원이 발생했을 경우 사전에 알려주셔야 하며 최대 인원 초과시는 입실이 제한될 수 있습니다.기준 인원 초과 시 1 인 20,000원이 추가됩니다. (영유아포함)퇴실 시에는 객실 정리 후 퇴실 점검을 받으시고 객실 키를 반납해주시기 바랍니다.이용 중의 객실집기의 훼손 분실에 대한 책임은 투숙객에게 있으므로 변상을 원칙으로 합니다.쓰레기는 지정된 장소에 분리하여 주시기 바랍니다.* 반려견 동반 운영 정책은 현지 사정에 따라 변동 될 수 있습니다.",,,,
2913636,,일부구역 동반가능,"애견스파수영장, 야외애견수영장(코로나로 인해 한시적 미운영, 추후 재공지 예정)셀프 애견스튜디오, 셀프 목욕실,에어탱크드라이,룸드라이,애견 운동장, 애견비치, 애견부스터체어현장 상황에 따라 이용이 불가 할 수 있음",에어탱크드라이기,"소형견 10kg 미만 가능웰시코기, 코카스파니엘, 프렌치불독, 비숑, 비숍 등의 강아지는 10kg 이상도 입실 가능",,"웰시코기, 코카스파니엘, 프렌치불독, 비숑,스피츠 등의 소형견 (10kg 이하)\n 1실당 2마리 입장 가능\n 입장불가: 전염성이 있는 병에 걸린 경우, 시바견",,자유이용
2913637,,일부구역 동반가능,야외수영장계곡숲속산책로,"TV,에어컨,식기 세트,침대,식탁,화장실,샴푸,비누,수건,개별 데크[반려견 용품]반려견 삼푸배변판그릇",반려견 기본 1마리까지 동반 가능합니다.최대 인원 초과 시 입실 및 환불이 불가합니다.1실 이상 예약은 사전 협의 후 예약하시기 바랍니다.입실 시간은 오후 3시부터 입니다.(오후 10시 이후 도착 시 사전에 펜션으로 연락 주시기 바랍니다.)객실 정리 시간은 12~15시까지 입니다.입실 시간과 퇴실 시간 엄수 해 주시기 바랍니다.퇴실 시간은 오전 11시까지 입니다. 점검 후 객실 키를 반납해 주세요.이용 중 집기 파손 시에는 펜션 지기에게 알려주시기 바랍니다.쓰레기는 지정된 장소에 분리하여 주시기 바랍니다.미성년자는 보호자 동반 없이 이용하실 수 없습니다.오후 11시 이후의 바베큐장 이용 및 고성방가는 타 객실 손님을 위하여 금하오니 양해 바랍니다.객실 내에서는 절대 금연 및 육류(삼겹살/튀김류)등의 구이를 금하오니 실외 지정된 장소 및 자연과 벗한 바비큐장을 이용하시길 부탁 드립니다.(화재 및 냄새로 인한 타 손님 배려 차원입니다.)숯불바베큐 이용 시 30분 전에 알려주세요.* 반려견 동반 운영 정책은 현지 사정에 따라 변동 될 수 있습니다.,,,,
2913639,,일부구역 동반가능,전객실 무료와이파이전기차충전기대형 수영장소형 풀장산책로배드민턴눈썰매장노래방골프연습장실내바베큐장얼음썰매장개별테라스 바베큐,"TV, 에어컨, 냉장고, 드라이기, 취사도구, 전기밥솥, 핫플레이트, 객실샤워실","반려견 동반을 원하실 경우 사전 문의 및 상담 필수입니다.입실 가능 객실: 전 객실 (객실 당 최대 3마리까지 입실 가능)입실은 오후 3시부터 이며, 퇴실은 다음날 오전 11시 까지 입니다.전화 예약 후 규정 시간 내에 입금이 안 될 시에는 자동으로 예약 취소됩니다.예약 후 취소시 90% / 예약 6일전 80% / 5일전 70% / 4일전 60% / 3일전 50% / 2일전 30% / 예약 전날 0%오전 11시 이후 퇴실 시에는 추가 요금이 부과되며 객실 별 별도의 요금이 적용됩니다. 가급적 사전에 관리실에 협의하시길 바랍니다.객실 내에서는 기름 조리 금지 → 온실 가스렌지를 이용하시기 바랍니다.퇴실 시에는 객실 내 쓰레기를 분리수거 한 후 (주차장 입구 분리수거장 이용) 객실 점검을 받으신 후 퇴실 하셔야 합니다.1인 초과 시 20,000원의 추가 요금이 적용됩니다.(12개월 이상 유아부터 적용됨)바베큐 숯+그릴 이용료 별도 / 예약 시 상담 부탁 드립니다. (초등학생 이상부터 적용됩니다.) (개인이 바베큐,그릴,숯을 사용하여 바베큐장을 이용 하실 수 없습니다. 개인 화구 사용 금지)* 반려견 동반 운영 정책은 현지 사정에 따라 변동 될 수 있습니다.",,,,
2913640,,일부구역 동반가능,정자쉼터 그늘막 파라솔 매점,,"애견동반을 원할 경우 사전문의 및 상담필수입니다.10kg 미만만 가능하며, 1마리당 10,000원 현장결제입니다.캠핑장 내부에서는 다른 손님과 반려견 보호를 위해 항시 목줄을 착용 부탁드립니다.미 착용으로 인한 사고 등의 발생시 어떤 책임도 지지 않으니 꼭 유의 부탁드립니다.* 반려견 동반 운영 정책은 현지 사정에 따라 변동 될 수 있습니다.",,10kg 이하,,
2913643,,일부구역 동반가능,"반려견 전용 놀이터,앞마당 : 인공잔디, 카라반, 캠프파이어,BBQ장옆마당 : 강아지 전용 놀이터뒷마당 : 3월~11월 온수 자쿠지(반려견 입수 금지)마당 전체 블루투스 스피커야외 소파","시스템에어컨, 커피포트, 전자레인지, 인덕션, 청소기, TV, 헤어 드라이어, 협탁, 쇼파",반려견 동반 가능 마리 수 제한 없습니다.자쿠지는 반려견 동반 금지입니다.반려견들은 보호자님께서 안전하게 보호 및 관리 부탁드립니다.* 반려견 동반 운영 정책은 현지 사정에 따라 변동 될 수 있습니다.,,,,
2913644,,일부구역 동반가능,바베큐장카페세미나실당구/탁구장노래방계곡,"TV,침대,에어컨,냉장고,취사도구,핫플레이트,인터넷,욕실용품,객실샤워실,드라이기,전기밥솥",반려견 동반 시 사전 문의 필수입니다.반려견 인식표 및 리드 줄 필수입니다.반려견 배변 시 보호자가 즉시 처리하여야 합니다.예약 시 객실 최대 인원을 초과하여 입실 하실 수 없습니다.다른 손님에게 피해가 가는 행동과 고성방가는 삼가해 주세요.객실 이용 시 사용한 그릇의 설거지는 기본 예절입니다.* 반려견 동반 운영 정책은 현지 사정에 따라 변동 될 수 있습니다.,,15kg 이하,,
2913650,,일부구역 동반가능,"인조 잔디 마당&amp;놀이 시설\n 반려견 탄산 스파\n 반려견 샤워장\n 반려견 수영장,수영장개별 바베큐운동장",반려견 용품 일체 구비반려견 입욕제,예약 시 견종과 마리 수를 남겨주시기 바랍니다입질이 심한 반려견은 예약이 불가합니다.예민한 반려견은 입마개 필수 착용 부탁 드립니다.파인힐 펜션에서는 아이들의 기분 좋은 목욕을 위해 1회 반려견 입욕제를 제공해드립니다.반려견 샤워는 반드시 반려견 샤워장을 이용해야 합니다. 객실 내 반려견 샤워 적발 시 퇴실 조치 됩니다.수영장 이용 시 다른 반려견을 위해 간단한 샤워를 시킨 후 수영장을 이용 하시기 바랍니다.* 반려견 동반 운영 정책은 현지 사정에 따라 변동 될 수 있습니다.,,,,
2913651,,일부구역 동반가능,바베큐장,"냉장고, 드라이기, TV, 에어컨, 샴푸, 바디워시 등","201호 ~ 204호 객실만 동반 가능합니다.(애견 동반 객실)1객실당 3마리까지 동반 가능합니다.8kg 이상 중형견 동반 원할 시 사전에 펜션지기에게 꼭 문의 부탁드립니다.반려동물 동반 입실이 가능한 동 외에는 반려동물 입실이 불가합니다.다른 객실 반려견과의 불미스러운 일(싸움 등) 발생 시 펜션에서 책임지지 않습니다.반려견 동반 시 보호자님이 안전하게 보호 부탁드립니다.애견 동반 입실시 애견 혼자 두고 외출 불가능합니다.(부득이한 경우 펜션지기에게 미리 연락 부탁드립니다.)애견 동반 객실에는 애견 용품(애견 식기류, 패드, 타월, 드라이기 그 외 용품은 개별 지참)이 완비되어 있습니다.* 반려견 동반 운영 정책은 현지 사정에 따라 변동 될 수 있습니다.",,,,
2913653,,일부구역 동반가능,"대형견 입장 가능한 잔디밭,-샤워장-화장실-개수대-카페(카페 오두막)-바베큐장",,반려견 동반 가능 데크는 별도이므로 사전 문의 부탁 드립니다.* 반려견 동반 운영 정책은 현지 사정에 따라 변동 될 수 있습니다.,,,,
2913655,,일부구역 동반가능,가족실복층온돌방개별바베큐바베큐장노래방족구장,,반려견 동반 시 사전 문의 필수입니다.객실 당 1마리 동반 가능합니다.반려견 물품 지참 바랍니다.* 반려견 동반 운영 정책은 현지 사정에 따라 변동 될 수 있습니다.,,3kg 이하,,
2913661,,일부구역 동반가능,바베큐장야외 데크야외 정자,,"반려견 동반은 반려견 동반 가능 객실만 이용하실 수 있습니다.(1호 금낭화, 2호 난초, 5호 민들레, 6호 백합)반려견 동반 금액은 현장에서 결제해주시기 바랍니다.반려견과 함께 침구류를 사용하실 수 없습니다.* 반려견 동반 운영 정책은 현지 사정에 따라 변동 될 수 있습니다.",,8kg 이하,,
2913664,,일부구역 동반가능,"반려견 놀이터,바베큐장 주차장 수영장",,"객실 기준 인원 수 이상 반려견 동반은 불가입니다.(2인 2마리 가능, 6인 4마리 가능) 반려견 용품은 각자 가지고 오셔야 합니다. 사고 방지를 위해 반려견 2층 출입은 금지해주세요. 객실 밖에서는 반려견 리드줄 착용 필수입니다.* 반려견 동반 운영 정책은 현지 사정에 따라 변동 될 수 있습니다.",,,,
2913668,,일부구역 동반가능,화장실개수대샤워실매점산책로트램펄린(방방이)트레일러 진입 가능,,"반려견 동반 시 사전 문의 필수입니다.반려견은 사전 등록 후 출입 가능합니다.소형견만 가능합니다.예방접종이 완료 된 반려견만 입장 가능합니다.낯선 사람에게 너무 짖거나 예민한 반려견은 출입이 제지 될 수 있습니다.1인 당 최대 2마리까지 동반 가능합니다.이동 시 항상 리드줄 착용해주시고 민박을 이용 하실 때는 켄넬이나 강아지 매트, 쿠션 개인 지참 후 이용 부탁 드립니다.계곡과 샤워실은 반려견은 이용이 불가능하고, 침구류도 반려견과 함께 사용하실 수 없습니다.맹견은 출입이 불가능합니다.다른 캠퍼들을 위해 매너타임(23:00 ~ 7:00) 엄수 부탁드립니다. 23:00 취침.* 반려견 동반 운영 정책은 현지 사정에 따라 변동 될 수 있습니다.",,,,
2913675,"소노펫 동물병원 운영 10:00 ~ 19:00 (진료접수 마감 18:30, 점심시간 12:30 ~ 13:30)\n \n ■ 예방의학과\n · 내과\n 소화기내과 / 호흡순환기 내과 / 순환기 내과\n 내분비 내과 / 비뇨기 내과\n 피부과\n 내시경 검사\n \n · 외과\n 일반외과 / 정형외과\n 안과\n 치과\n \n · 재활관리",일부구역 동반가능,,"반려견 비품 제공(1마리 당) : 방석, 식기, 반려견 타월 2ea, 배변판, 접착 테이프, 탈취제, 배변시트 3ea*소형견 리드줄 프런트 제공, 중형견 대형견 개인 리드줄 사용(반드시 목줄 형태. 하네스 X)\n 웰컴키트 제공 : 소냐르 인형 / 소냐르 스토리북 / 소노펫 리놀럭스 타월 / 소냐르 우산(우천 시)","공공 지역 이동 시 동물보호법에 의거, 고정형 1.5m 리드줄 착용 필수\n 유모차/가방 이용 권장(유료 대여 : 1박 2만원 / 장소 : Thinking Dog / 보증금 30만원(파손, 오염, 분실 등)\n 주차장 내 개인용 펫 전용 유모차 또는 캐리어 사용 가능\n 엘리베이터 이용 : 메이플동 : 펫 전용 3호기 / 6호기, 노블리안동 : 별도 펫 전용 구분 없음\n 일반 객실 동반 입실 금지 : 규정 위반 시 페널티 요금 30만원 부과\n 펫 동반 전용 객실 만실 시 보딩 위탁 시설 이용 유도 \n 강아지를 방에 혼자 두면 안됨\n * 위 사항 모두 거부 시 퇴실 조치",,"5대 접종/2년 내 광견병 접종 완료 한 반려견(접종확인증 확인, 45kg 이하)\n 입장불가: 생후 5개월 미만 (단, 5개월 미만 반려견 중 광견병 접종이 완료된 반려견에 한하여 입실 허용)",,
2913684,,일부구역 동반가능,"21평 전체 복층(방3개, 거실, 주방, 화장실 2개)바베큐장","침대, TV, 에어컨, 식기일체, 전기밥솥, 전자레인지, 가스레인지/인덕션, 식탁, 수건, 치약, 칫솔, 샴푸, 바디워시, 헤어 드라이어 등배변패드반려견 식기반려견 샤워용품","반려견 동반 시 사전 문의 필수입니다.15kg 이하 반려견만 동반 가능합니다.(대형견 금지)항시 리드줄, 입마개 착용 필수입니다.반려견은 침구류 이용이 불가합니다.예방접종이 완료 된 반려견만 입실 가능합니다.* 반려견 동반 운영 정책은 현지 사정에 따라 변동 될 수 있습니다.",,15kg 이하,,
