contentid,contenttypeid,title,homepage,tel,zipcode,addr1,addr2,areacode,sigungucode,cat1,cat2,cat3,mapx,mapy,mlevel,firstimage,firstimage2,createdtime,modifiedtime,overview,cpyrhtDivCd,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,telname
3537626,39,레드인블루커피,,,24754,강원특별자치도 고성군 토성면 백촌3길 77,,32,2,A05,A0502,A05020900,128.5408573,38.28591084,6,http://tong.visitkorea.or.kr/cms/resource/14/3537614_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/3537614_image3_1.jpg,2.02509E+13,2.02509E+13,"레드인블루커피는 맑은 하늘에 떠있는 해를 모티브로 한 카페이다. 고성-속초-양양을 따라 펼쳐진 바다와 맑은 강원도의 하늘을 동시에 감상할 수 있는 힐링 카페로 곡선의 미가 가득한 감성적인 건물과 600평의 넓은 잔디 정원이 조화롭게 어우러지는 곳이다. 카페 건물에는 총 300석의 넉넉한 좌석이 마련되어 있고, 건물 1층 야외에는 잔디 정원을 따라 테라스 좌석이 이어져 있다. 건물 2층에 자리한 야외 테라스석에서는 멀리 설악산과 동해바다가 보인다. 스노우 화이트 톤의 건물 앞으로는 600평의 드넓은 잔디 정원이 펼쳐져 있다. 탁 트인 시야로 도시에서는 느낄 수 없는 해방감과 함께 고성의 아름다운 자연경관을 온전히 즐길 수 있는 곳이다. 레드인블루커피는 주말마다 솔드아웃되는 인기 베이커리 찰옥시기빵을 포함해 강원도에서 수확한 국내산 옥수수로 매일 아침 매장에서 직접 만드는 옥시기 베이커리는 전국의 빵덕후들에게 빵지순례, 빵킷리스트로 꼽히고 있다. 옥시기빵은 달콤하고 부드러운 옥수수크림과 톡톡 터지는 옥수수 알갱이가 가득 들어있다. 강원도 정선 지역에서 수확한 국내산 옥수수만을 사용하여 빵을 만들어 판매한다.",Type3,51,820,FD,FD05,FD050100,
529493,12,김일성 별장,"<a href=""https://www.gwgs.go.kr/tour/sub01_0506.do""target=""_blank"" title=""새창: 고성 문화관광 홈페이지로 이동"">https://www.gwgs.go.kr/tour/</a>",,24710,강원특별자치도 고성군 거진읍 화진포길 280,,32,2,A02,A0201,A02011000,128.4431687,38.47253995,6,http://tong.visitkorea.or.kr/cms/resource/43/2921743_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2921743_image3_1.jpg,2.00804E+13,2.02503E+13,"강원특별자치도 고성군 거진읍 화포리 화진포가 내려다보이는 곳에 있는 별장으로, 일명 ‘김일성 별장’으로 불리는 곳이다. 1938년 독일인 H. 베버가 지었고, 1948년부터 1950년까지 김일성이 부인 김정숙, 아들 김정일, 딸 김경희와 함께 여름 휴양지로 사용했다. 지하 1층·지상 2층의 석조 건물로 1964년 육군에서 건물을 철거하여 재건축하였고, 1995년 개·보수하여 장병들의 휴양 시설로 사용하였다. 내부에는 한국전쟁과 북한 관련 자료를 전시하고 있다. 약 1㎞ 거리에 있는 이승만 별장·이기붕 별장과 함께 역사 안보 전시관을 이루고 있다.",Type3,51,820,HS,HS04,HS040400,
529498,12,이기붕별장,"<a title=""새창 : 고성군청 문화관광 홈페이지로 이동"" href=""https://www.gwgs.go.kr/prog/tursmCn/tour/sub02_01/view.do?cntno=52"" target=""_blank"">https://www.gwgs.go.kr/tour/</a>",,24710,강원특별자치도 고성군 거진읍 화진포길 280,,32,2,A02,A0201,A02011000,128.4430326,38.47253439,6,,,2.00804E+13,2.02507E+13,"이기붕별장은 이승만별장과 김일성별장 사이 호숫가에 위치해 있다. 아기자기한 돌담벼락이며, 벽을 타고 올라가는 담쟁이덩굴이 소박하면서도 정다운 분위기를 풍긴다. 1920년대에 외국인 선교사들에 의해 건축되어 현재까지 보존된 건물로서 해방 이후에 북한 공산당 간부 휴양소로 사용되어 오다가 이기붕의 부인 박마리아가 개인 별장으로 사용하였다. 박마리아는 생전에 인근 고성군 대진읍에 대진교회를 세우고 자주 이곳을 찾았던 것으로 전해지고 있다. 1999년 7월 전시관으로 개수되어 현재까지 일반인들에게 공개되고 있다. 밖에서 볼 수 있는 소박한 외관처럼 별장 내부도 화려하지는 않다. 별장 내 집무실과 응접실 등이 갖춰져 있으며 주전자, 촛대, 문갑 등이 보관되어 있다.",,51,820,HS,HS04,HS040400,
624805,39,광범이네횟집,,033-682-3665,24744,강원특별자치도 고성군 죽왕면 가진해변길 114,,32,2,A05,A0502,A05020100,128.5095631,38.36870891,6,,,2.00809E+13,2.02503E+13,"고성군 가진항에 위치한 광범이네횟집은 2대째 이어오고 있는 30년 이상 전통의 물회 전문점이다. 자연산 생선을 일일 경매로 구입하여 신선하게 제공한다. 대표메뉴는 시원하고 깔끔한 맛의 물회이다. 이 외에도 회덮밥, 매운탕 등을 맛볼 수 있다. 고춧가루, 쌀, 김치는 모두 국내산을 이용하며, 각종 단체모임을 하기에도 좋다.",,51,820,FD,FD01,FD010100,광범이네활어센타
624841,39,금강산횟집,,033-682-7899,24704,강원특별자치도 고성군 현내면 대진항길 85,,32,2,A05,A0502,A05020100,128.4257445,38.49879487,6,http://tong.visitkorea.or.kr/cms/resource/97/588897_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/588897_image3_1.jpg,2.00809E+13,2.02412E+13,"고성군 대진항내에 위치한 금강산횟집은 최북단 휴전선 접경지역 항구로서 근해의 청정해역에서 잡아올린 각종 활어 및 해산물이 유명한 곳이다. 청정해역에서 갓 잡아올린 활어회는 사계절 관광지의 특성상 자연의 맛을 한껏 즐길 수 있는 공간이다. 바다의 신선함을 느낄 수 있는 싱싱한 활어회와 매운탕, 물회는 이 고장의 특색이기도 하다.",Type3,51,820,FD,FD01,FD010100,금강산횟집
624888,39,산호식당,,031-631-5967,24765,강원특별자치도 고성군 토성면 토성로 43,,32,2,A05,A0502,A05020100,128.5662728,38.25147091,6,,,2.00809E+13,2.02503E+13,"산호식당은 강원도 고성에 위치한 생선, 해산물 요리 전문 음식점이다. 모든 해산물을 봉포 앞바다에서 잡아 올린 것으로 사용하여 신선하고 깨끗하다. 성게 미역국과 생선구이 등 바다의 향을 담은 다양한 해산물 요리들을 제공하고 있다. 특히 물곰탕은 숙취해소에 좋아 현지인도 관광객도 많이 찾는 인기메뉴이다.",,51,820,FD,FD01,FD010100,산호식당
624962,39,성진회관,,033-682-1040,24718,강원특별자치도 고성군 거진읍 거탄진로 99,,32,2,A05,A0502,A05020100,128.4533548,38.44409624,6,http://tong.visitkorea.or.kr/cms/resource/94/3474994_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/3474994_image3_1.jpg,2.00809E+13,2.02503E+13,"국내 최대의 명태 황금어장, 명태의 고장이라고 불리는 이곳 고성군 거진에서 명태와 인연을 맺은 지 벌써 40여 년, 명태로 만든 요리중에서도 생태찌개(지리)야 말로 그 중에서도 최고의 맛을 자랑할만 하다. 고성을 대표하는 맛있는 음식 중의 하나에 생태찌개가 선정되었다. 성진식당에서는 그동안 많은 경험과 기술로 10여년 넘는 동안 식당을 운영하면서 담백하고 시원하며, 구수하고 감칠맛 나는 옛날 그맛 그대로를 제공하고 있다. 반찬도 정갈하고 깔끔하니 맛이 있고 사장님도 친절하시다. 아침 식사를 할수 있는 식당이 흔치 않은데 아침일찍 가게문을 열어 아침을 먹는 사람들에게는 반가운 식당이다.",Type3,51,820,FD,FD01,FD010100,성진회관
624979,39,영동횟집,,033-682-3455,24704,강원특별자치도 고성군 현내면 대진항길 91,,32,2,A05,A0502,A05020100,128.4251445,38.49915038,6,http://tong.visitkorea.or.kr/cms/resource/02/589102_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/589102_image3_1.jpg,2.00809E+13,2.02412E+13,대진항에 위치한 영동횟집은 주변으로 통일전망대 및 화진포 해수욕장이 위치하고 있으며 관내 어업인들이 잡아올린 싱싱한 자연산 활어회 및 생선 등이 유명한 곳이다. 청정해역이라 불리는 이곳은 물이 깨끗하여 자연산 활어들의 맛과 육질은 싱싱하고 그 맛 또한 좋다.,Type3,51,820,FD,FD01,FD010100,영동횟집
625005,39,제비호식당,,033-682-1970,24713,강원특별자치도 고성군 거진읍 거진항길 29,,32,2,A05,A0502,A05020100,128.4564322,38.44718205,6,,,2.00809E+13,2.02409E+13,"거진항에서만 40년 이상 운영 중인 제비호식당은 시원한 지리로 끓이는 동태탕, 갈치조림, 도루묵찌개, 도치알탕, 갈치와 도루묵, 가오리가 나오는 생선모둠조림을 제공하고 있다. 2020년 7월 식객 허영만의 백반기행에도 반영된 바가 있으며, 2020 평화지역 접객업소 서비스 컨설팅을 수료하여 고품질 서비스를 지향하는 강원도 고성군의 대표 업소이다.",,51,820,FD,FD01,FD010100,제비호식당
686401,39,자매해녀횟집,,033-681-1213,24744,강원특별자치도 고성군 죽왕면 가진해변길 123,,32,2,A05,A0502,A05020100,128.5098076,38.36747573,6,,,2.00901E+13,2.02503E+13,"고성군 죽왕면에 위치한 자매해녀횟집은 물회 전문점이다. 물회는 어부들이 지난날 숙취로 인한 속을 달래려고 새벽 출어를 나가기 전에 요기 삼아 먹던 음식이다. 자매해녀횟집의 물회는 바다에서 갓 잡아 올린 자연산 가자미, 오징어, 해삼 등의 해산물과 각종 야채, 초고추장이 어우러져서 담백하고 신선한 맛을 느끼게 한다. 이 외에 모둠회, 회덮밥, 삼숙이 매운탕 등의 다양한 메뉴가 준비되어 있다.",,51,820,FD,FD01,FD010100,자매해녀횟집
706243,12,파인리즈리조트 빌라,,033-630-6700~1,24763,강원특별자치도 고성군 토성면 잼버리동로 267,,32,2,A02,A0202,A02020200,128.5376117,38.24327686,6,http://tong.visitkorea.or.kr/cms/resource/39/1335539_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/1335539_image3_1.jpg,2.00903E+13,2.02503E+13,"파인리즈리조트 빌라는 리조트가 골프 코스 내에 위치하는 168실의 독립형 고급 골프빌리지이다. 유럽형 빌라 형태의 독립된 공간에서 휴식을 누릴 수 있다. 객실은 탁 트인 조망과 자연경관이 돋보이며 40.9℃의 천연온천과 테라피로 편안하고 안락한 휴식을 취할 수 있다. 더불어 파인리즈리조트의 명물인 고사바위, 코끼리 바위, 돌그린 등 다양한 볼거리와 이야깃거리들이 어우러져 골퍼들뿐 아니라 온 가족들과 함께 즐길 수 있는 곳으로 사랑받고 있다.",Type3,51,820,VE,VE05,VE050200,
736620,14,6·25 전쟁체험전시관,"<a href=""http://www.tongiltour.co.kr/tongil/company/2-5"" target=""_blank"" title=""새창 : 통일전망대 홈페이지로 이동"">www.tongiltour.co.kr</a>",,24702,강원특별자치도 고성군 현내면 금강산로 481,,32,2,A02,A0206,A02060300,128.4178947,38.51483729,6,http://tong.visitkorea.or.kr/cms/resource/17/3394017_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/17/3394017_image3_1.JPG,2.00905E+13,2.02507E+13,통일전망대에서는 동족상잔의 비극을 교훈삼고 민족화합과 조국의 평화통일을 염원하기 위해 6.25전쟁을 체험할 수 있는 6.25전쟁체험전시관을 개관·운영하고 있다. 6.25 전쟁체험전시관은 한국전쟁의 역사와 그 아픔을 체험할 수 있는 곳이다. 전시관은 전쟁 당시의 중요한 사건들을 생생하게 재현하며 다양한 유물과 기록들이 전시되어 있고 전쟁의 의미와 교훈을 되새길 수 있는 기회를 제공한다. 6.25 전쟁체험전시관은 고성 지역의 역사적 가치를 전달하고 있다.,Type3,51,820,VE,VE07,VE070300,
762715,28,송지호 오토캠핑장,"<a href=""http://camping.gwgs.go.kr"" target=""_blank"" title=""새창 : 송지호 오토캠핑장 홈페이지로 이동"">http://camping.gwgs.go.kr</a>",,24747,강원특별자치도 고성군 죽왕면 동해대로 6090,,32,2,A03,A0302,A03021700,128.5133247,38.3428009,6,,,2.00907E+13,2.02408E+13,"깨끗한 백사장과 얕은 수심으로 해수욕장의 최적지일 뿐만 아니라 앞에는 경관이 수려한 죽도가 위치하고 있다. 가족, 친구와 함께 캠핑하는 즐거움을 만끽할 수 있으며, 단체 캠핑도 가능하다. 또한 인근에는 해양심층수연구단지, 철새관망타워가 위치해 있다. 송지호 오토캠핑장은 5만 5,760㎡ 부지에 통나무집 10동의 숙박시설이 있으며, 취사와 숙박을 동시에 할 수 있다. 또한 시설 이용객들의 편의를 위하여 공동화장실, 샤워실, 관리동 건물을 갖추고 있으며, 차량 90대가 동시에 주차와 야영을 할 수 있는 시설을 갖추고 있다.",,51,820,AC,AC05,AC050200,
778140,14,고성 DMZ박물관,"<a href=""http://www.dmzmuseum.com/"" target=""_blank"" title=""새창 : DMZ박물관 홈페이지로 이동"">http://www.dmzmuseum.com</a>",,24701,강원특별자치도 고성군 현내면 통일전망대로 369,,32,2,A02,A0206,A02060100,128.3826571,38.57632386,6,http://tong.visitkorea.or.kr/cms/resource/51/2921751_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2921751_image3_1.jpg,2.00908E+13,2.02507E+13,"DMZ박물관은 남북한 평화와 안정을 바라는 전 국민의 염원을 담아 동해안 최북단인 군사분계선과 근접한 민통선 내에 있다. 지구 상에 남아 있는 유일한 분단국의 상징인 DMZ를 통하여 지난 1950년 한국전쟁 발발 전후 모습과 휴전협정으로 탄생한 휴전선이 갖는 역사적인 의미, 이로 인해 나타난 동족 간 이산의 아픔, 지속되는 군사적인 충돌, 60여 년간 사람의 손길이 닿지 않아 원형 그대로 보존되어 있는 생태환경 등을 전시물이나 영상물로 재구성하였다.",Type3,51,820,VE,VE07,VE070100,
925616,12,송지호관망타워,"<a title=""새창 : 고성군청 문화관광 홈페이지로 이동"" href=""http://www.gwgs.go.kr/prog/tursmCn/tour/sub02_05/view.do?cntno=49"" target=""_blank"">http://www.gwgs.go.kr</a>",,24747,강원특별자치도 고성군 죽왕면 동해대로 6021,,32,2,A02,A0205,A02050600,128.5173718,38.33599066,6,http://tong.visitkorea.or.kr/cms/resource/76/3338876_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3338876_image3_1.jpg,2.01001E+13,2.02507E+13,"송지호관망타워는 지상 4층, 면적 278.47㎡ 규모의 관망타워 형태로 2007년 7월 5일 개관하였다. 2024년 3월부터 해양쓰레기를 활용한 비치코밍 전시&체험관이 운영되고 있다. 엘리베이터를 타고 5층으로 올라가면 전망 공간을 즐길 수 있는 카페를 이용할 수 있다. 또한 종합관광레저타운으로 새롭게 변모한 송지호는 주변에 송지호해수욕장과 왕곡마을, 오토캠핑장, 해양심층수단지 등 다양한 볼거리와 즐길거리가 있어 가족단위 테마체험 관광지로 각광받고 있다.",Type3,51,820,VE,VE01,VE010200,
951363,12,설악썬밸리골프리조트,,033-630-5362,24750,강원특별자치도 고성군 죽왕면 순포로 188,,32,2,A02,A0202,A02020200,128.5116035,38.31619008,6,http://tong.visitkorea.or.kr/cms/resource/17/1335517_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/1335517_image3_1.jpg,2.01002E+13,2.02503E+13,"설악산과 금강산이 이어지는 그림 같은 산자락에 펼쳐진 설악썬밸리골프리조트는 앞으로는 탁 트인 동해바다와 뒤로는 설악산의 울산바위와 금강산의 선봉인 신선봉이 어우러져 천하제일의 절경을 자랑한다. 한눈에 푸른 바다가 조망되는 지중해풍 콘도미니엄과 환상적인 골프장에 둘러싸여 사계절 골프를 즐길 수 있는 기쁨 또한 그 어떤 리조트와도 비교할 수 없는 가치를 담고 있다. 지중해풍 격조와 낭만이 돋보이는 건축양식, 감탄사를 자아내는 고품격의 인테리어, 풍요로운 공간, 넓고 화려한 욕실과 샤워부스, 일광욕과 칵테일을 즐기실 수 있는 발코니, 온 가족이 함께 어울릴 수 있는 게임테이블 등 모든 것이 최고의 가치를 추구한다. 대자연 그대로가 콘셉트로 녹아있는 설계는 모든 객실에서 동측의 동해바다와 서측의 골프장을 조망할 수 있도록 배치되어 있으며 넓고 쾌적한 디럭스급 객실로만 구성되어 있다. 커튼을 젖히면 끝없는 푸른 바다와 눈앞에는 녹색 그린과 페어웨이, 흐드러지게 피어있는 산책로의 야생화와 멀리서 손짓하는 설악산의 오색 단풍이 펼쳐진다. 웰빙식당에서는 시원스러운 바다가 보이는 탁 트인 전망에서 동해의 신선한 해산물, 산지에서 직접 준비한 재료를 사용하여 더욱 신선한 맛을 느낄 수 있다. 알바트로스는 조용하고 아늑한 분위기에서 시원한 생맥주와 분위기 있는 와인, 고급위스키, 더불어 가족과도 즐길 수 있게 다양한 음료와 맛있고 푸짐한 안주가 준비되어 있는 퓨전 바이다. 그 밖에도 대연회실, 중·소회의실, 슈퍼마켓, 오락실, 볼링장, 어린이 놀이터, 당구장, 산책로, 쉼터 등의 부대시설을 구비하고 있다.",Type3,51,820,VE,VE05,VE050200,
