addr1,addr2,zipcode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,eventstartdate,eventenddate,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,areacode,sigungucode,tel,title,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,progresstype,festivaltype
전북특별자치도 완주군 삼례읍 동학로 42,,55342,A02,A0207,A02070200,3479057,15,2.02502E+13,20250307,20250309,http://tong.visitkorea.or.kr/cms/resource/41/3479041_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/3479041_image3_1.jpg,Type3,127.0744213,35.91151861,6,2.02503E+13,37,8,삼례농협 063-291-2711<br>완주문화재단 063-262-3955,완주삼례딸기대축제,52,710,EV,EV01,EV010300,,
인천광역시 중구 왕산마리나길 143 (을왕동),왕산마리나 일원,22383,A02,A0207,A02070200,3504931,15,2.02507E+13,20250719,20250719,http://tong.visitkorea.or.kr/cms/resource/30/3504930_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/30/3504930_image3_1.png,Type3,126.357814,37.45775592,6,2.02507E+13,2,10,032-899-7300,왕산마리나 바다축제,28,110,EV,EV01,EV010600,,
경상북도 칠곡군 왜관읍 관문로 61,왜관수도원,39889,A02,A0207,A02070200,3486887,15,2.02504E+13,20250711,20250713,http://tong.visitkorea.or.kr/cms/resource/35/3497835_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/3497835_image3_1.jpg,Type3,128.4014737,35.98782806,6,2.02506E+13,35,22,054-979-6087,왜관 성베네딕도 수도원 홀리 페스티벌,47,850,EV,EV01,EV010200,,
충청남도 아산시 송악면 외암민속길9번길 13-2,아산외암마을 및 저잣거리 일원,31557,A02,A0207,A02070200,1398980,15,2.0111E+13,20251017,20251019,http://tong.visitkorea.or.kr/cms/resource/58/3537258_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/58/3537258_image3_1.JPG,Type3,127.0145271,36.73107651,6,2.02509E+13,34,9,041-544-8290,외암민속마을 짚풀문화제,44,200,EV,EV01,EV010200,선택안함,선택안함
서울특별시 용산구 효창원로 177-18 (효창동),,4311,A02,A0207,A02070200,3354966,15,2.02408E+13,20250912,20250913,http://tong.visitkorea.or.kr/cms/resource/52/3529952_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/3529952_image3_1.jpg,Type3,126.9618926,37.54456206,6,2.02509E+13,1,21,02-2199-7245,용산 국가유산 야행,11,170,EV,EV01,EV010400,선택안함,선택안함
서울특별시 용산구 서빙고로 221 (용산동6가),,4383,A02,A0207,A02070200,3359144,15,2.02409E+13,20250920,20250920,http://tong.visitkorea.or.kr/cms/resource/31/3536331_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/31/3536331_image3_1.png,Type3,126.9883603,37.52066253,6,2.02509E+13,1,21,010-9771-2090,용산청년축제,11,170,EV,EV01,EV010600,선택안함,선택안함
경기도 용인시 처인구 동백죽전대로 61 (삼가동),,16997,A02,A0207,A02070200,3371765,15,2.02409E+13,20250927,20250928,http://tong.visitkorea.or.kr/cms/resource/78/3541778_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/78/3541778_image3_1.png,Type3,127.1651741,37.24968323,6,2.02509E+13,31,23,031-6193-2791,용인청년페스티벌,41,461,EV,EV01,EV010200,,
제주특별자치도 제주시 우도면 우도해안길 70,,63365,A02,A0207,A02070200,3108284,15,2.02403E+13,20250425,20250427,http://tong.visitkorea.or.kr/cms/resource/81/3486881_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3486881_image3_1.jpg,Type3,126.9515556,33.49283522,6,2.02504E+13,39,4,064-728-4329,우도 소라축제,50,110,EV,EV01,EV010300,선택안함,선택안함
서울특별시 종로구 세종대로 175 (세종로),광화문광장 육조마당 일대,3172,A02,A0207,A02070200,2560317,15,2.01809E+13,20250516,20250517,http://tong.visitkorea.or.kr/cms/resource/96/3488196_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/3488196_image3_1.jpg,Type3,126.9763211,37.5720619,6,2.02505E+13,1,23,02-545-0633,우리 임산물 숲푸드 대축제,11,110,EV,EV01,EV010200,,
서울특별시 강서구 우장산로10길 112 (화곡동),,7684,A02,A0207,A02070200,3300282,15,2.02405E+13,20250517,20250517,http://tong.visitkorea.or.kr/cms/resource/71/3489671_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/3489671_image2_1.jpg,Type3,126.8422784,37.54926493,6,2.02505E+13,1,4,02-2600-6455,우장산 그린페스타,11,500,EV,EV01,EV010600,,
서울특별시 종로구 삼일대로 464 (운니동),,3131,A02,A0207,A02070200,3091113,15,2.02401E+13,20250128,20250130,http://tong.visitkorea.or.kr/cms/resource/04/3464804_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/3464804_image3_1.jpg,Type3,126.9868256,37.57582276,6,2.02501E+13,1,23,02-766-9090,운현궁 운수대통 설맞이,11,110,EV,EV01,EV010400,,
울산광역시 울주군 삼남읍 울산역로 255,UECO(울산전시컨벤션센터),44951,A02,A0207,A02070200,1951053,15,2.01409E+13,20250704,20250705,http://tong.visitkorea.or.kr/cms/resource/69/3494369_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3494369_image3_1.jpg,Type3,129.1316827,35.55565986,6,2.02506E+13,7,5,052-229-5331,울산119안전문화축제,31,140,EV,EV01,EV010200,선택안함,선택안함
울산광역시 남구 신정동,,44739,A02,A0207,A02070200,2986930,15,2.02304E+13,20251016,20251019,http://tong.visitkorea.or.kr/cms/resource/07/3546307_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/07/3546307_image3_1.png,Type3,129.3062232,35.55054427,6,2.0251E+13,7,2,052-229-2723<br>052-276-8590,울산공업축제,31,140,EV,EV01,EV010600,선택안함,선택안함
울산광역시 남구 남부순환도로 377,(옥동),44660,A02,A0207,A02070200,1253973,15,2.01104E+13,20250521,20250525,http://tong.visitkorea.or.kr/cms/resource/29/3485129_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/3485129_image3_1.jpg,Type3,129.283823,35.52797694,6,2.02504E+13,7,2,052-716-5007,울산대공원 장미축제,31,140,EV,EV01,EV010200,선택안함,선택안함
울산광역시 북구 달천철장길 58 (달천동),,44205,A02,A0207,A02070200,538458,15,2.00804E+13,20250509,20250511,http://tong.visitkorea.or.kr/cms/resource/11/3483111_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3483111_image3_1.jpg,Type3,129.3290188,35.6342825,6,2.02504E+13,7,4,052-293-3500,울산쇠부리축제,31,200,EV,EV01,EV010400,선택안함,선택안함
울산광역시 울주군 온양읍 외고산3길 36,,44970,A02,A0207,A02070100,506774,15,2.00803E+13,20250503,20250505,http://tong.visitkorea.or.kr/cms/resource/16/3495316_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/16/3495316_image3_1.JPG,Type3,129.2795426,35.43510118,6,2.02509E+13,7,5,052-980-2233,울산옹기축제,31,710,EV,EV01,EV010100,선택안함,선택안함
울산광역시 동구 해수욕장10길,일산해수욕장,44057,A02,A0207,A02070200,1049327,15,2.01006E+13,20250718,20250720,http://tong.visitkorea.or.kr/cms/resource/30/3115930_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/3115930_image3_1.jpg,Type3,129.4300445,35.49530003,6,2.02505E+13,7,3,052-716-5007,울산조선해양축제,31,170,EV,EV01,EV010200,선택안함,선택안함
울산광역시 중구 젊음의거리 27-4 (성남동),성남동 소방서 부지,44532,A02,A0207,A02070200,2933428,15,2.02212E+13,20241224,20250101,http://tong.visitkorea.or.kr/cms/resource/31/3461631_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/3461631_image3_1.jpg,Type3,129.3179304,35.55388023,6,2.02412E+13,7,1,010-4825-0560,울산중구 눈꽃축제,31,110,EV,EV01,EV010600,선택안함,선택안함
울산광역시 남구 신정동,1513 울산광역시 태화강 남구둔치,44658,A02,A0207,A02070200,3394865,15,2.0241E+13,20250516,20250518,http://tong.visitkorea.or.kr/cms/resource/11/3491411_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3491411_image3_1.jpg,Type3,129.3076647,35.55048597,6,2.02505E+13,7,2,052-220-0613,울산축협 한우축제,31,140,EV,EV01,EV010600,,
울산광역시 중구 문화의거리 38 (옥교동),,44530,A02,A0207,A02070100,3104107,15,2.02402E+13,20250613,20250615,http://tong.visitkorea.or.kr/cms/resource/63/3493263_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/63/3493263_image3_1.JPG,Type3,129.3219466,35.55695496,6,2.02506E+13,7,1,052-244-2007,울산태화강마두희축제,31,110,EV,EV01,EV010100,선택안함,선택안함
울산광역시 울주군 서생면 간절곶해안길 189,울주군 간절곶 공원,45015,A02,A0207,A02070200,141375,15,2.00612E+13,20241231,20250101,http://tong.visitkorea.or.kr/cms/resource/87/3057487_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/87/3057487_image3_1.JPG,Type3,129.3598711,35.36104433,6,2.02501E+13,7,5,052-980-2232,울주 간절곶 해맞이 축제,31,710,EV,EV01,EV010200,취소,선택안함
경상북도 울진군 후포면 울진대게로 236-14,후포항 왕돌초광장,36369,A02,A0207,A02070200,1892201,15,2.01402E+13,20250228,20250303,http://tong.visitkorea.or.kr/cms/resource/71/3477071_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/71/3477071_image3_1.JPG,Type3,129.4615684,36.6787862,6,2.02503E+13,35,18,054-789-5486,울진대게와 붉은대게 축제,47,930,EV,EV01,EV010200,선택안함,선택안함
경상남도 양산시 원동면 원리,857-12 원동주말장터 일원,50587,A02,A0207,A02070200,967214,15,2.01003E+13,20250301,20250303,http://tong.visitkorea.or.kr/cms/resource/39/3480439_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/39/3480439_image3_1.JPG,Type3,128.9178372,35.36634107,6,2.02503E+13,36,10,055-392-2548,원동매화축제,48,330,EV,EV01,EV010200,선택안함,선택안함
경상남도 양산시 원동면 용당리,16-23 미나리 타운,50586,A02,A0207,A02070200,3470650,15,2.02501E+13,20250222,20250321,http://tong.visitkorea.or.kr/cms/resource/55/3477555_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/3477555_image3_1.jpg,Type3,128.913743,35.372257,6,2.02503E+13,36,10,010-7600-7928,원동면 미나리 축제,48,330,EV,EV01,EV010300,,
강원특별자치도 원주시 단구로 170 (명륜동),원주댄싱공연장 및 젊음의광장,26447,A02,A0207,A02070200,1633367,15,2.01205E+13,20250503,20250503,http://tong.visitkorea.or.kr/cms/resource/67/3487667_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/3487667_image3_1.jpg,Type3,127.9473953,37.33657359,6,2.02504E+13,32,9,033-742-9997,원주 어린이날 큰잔치,51,130,EV,EV01,EV010200,선택안함,선택안함
강원특별자치도 원주시 중앙시장길 2 (중앙동),,26428,A02,A0207,A02070200,3386679,15,2.0241E+13,20251024,20251026,http://tong.visitkorea.or.kr/cms/resource/00/3532900_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/3532900_image3_1.jpg,Type3,127.9488004,37.35012205,6,2.02509E+13,32,9,033-760-9888,원주만두축제,51,130,EV,EV01,EV010300,,
강원특별자치도 원주시 중앙로 59 (중앙동),원주문화의거리 일원,26429,A02,A0207,A02070200,2406168,15,2.01608E+13,20250903,20250906,http://tong.visitkorea.or.kr/cms/resource/73/3524173_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/73/3524173_image3_1.png,Type3,127.9523807,37.34775017,6,2.02509E+13,32,9,033-734-8881,원주문화의거리 치맥축제,51,130,EV,EV01,EV010200,선택안함,선택안함
강원특별자치도 원주시 봉산동,899-2,26330,A02,A0208,A02081300,3115337,15,2.02404E+13,20251004,20251004,http://tong.visitkorea.or.kr/cms/resource/08/3546108_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/08/3546108_image3_1.png,Type3,127.9602217,37.3444507,6,2.02509E+13,32,9,033-813-0333,원주시 반려동물 문화행사 <애니멀 대학>,51,130,EV,EV03,EV030400,선택안함,선택안함
강원특별자치도 원주시 용수골길 311,꽃양귀비축제장,26402,A02,A0207,A02070200,2602974,15,2.01905E+13,20250522,20250608,http://tong.visitkorea.or.kr/cms/resource/27/3487627_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/3487627_image3_1.jpg,Type3,127.9406502,37.28519884,6,2.02506E+13,32,9,033-764-4443,원주용수골꽃양귀비축제,51,130,EV,EV01,EV010500,선택안함,선택안함
강원특별자치도 원주시 서원대로 281 (명륜동),,26447,A02,A0207,A02070200,1811342,15,2.01305E+13,20250607,20250608,http://tong.visitkorea.or.kr/cms/resource/86/2820886_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2820886_image3_1.jpg,Type3,127.9419374,37.33911486,6,2.02505E+13,32,9,070-4010-2460,원주청소년축제 꽃이피다,51,130,EV,EV01,EV010200,선택안함,선택안함
경상남도 진주시 진성면 달음산로 313,,52620,A02,A0207,A02070200,3494659,15,2.02505E+13,20250614,20250622,http://tong.visitkorea.or.kr/cms/resource/48/3494648_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/48/3494648_image3_1.jpeg,Type3,128.1979408,35.19867462,6,2.02506E+13,36,13,055-746-3670,월아산 수국 수국 페스티벌,48,170,EV,EV01,EV010500,,
충청남도 공주시 공주대학로 92 (신관동),,32582,A02,A0207,A02070200,2877244,15,2.0221E+13,20251009,20251011,http://tong.visitkorea.or.kr/cms/resource/35/3480835_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/35/3480835_image3_1.JPG,Type3,127.1378674,36.47319442,6,2.02509E+13,34,1,041-852-9801,웰컴투신관동,44,150,EV,EV01,EV010600,선택안함,선택안함
경기도 용인시 기흥구 민속촌로 90 (보라동),한국민속촌,17075,A02,A0208,A02081300,1697656,15,2.01208E+13,20250329,20250608,http://tong.visitkorea.or.kr/cms/resource/13/3112313_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/3112313_image3_1.jpg,Type3,127.1145952,37.25676484,6,2.02504E+13,31,23,031-288-0000,"웰컴투조선: 너나, 나나 양반",41,463,EV,EV03,EV030400,선택안함,선택안함
서울특별시 강서구 하늘길 38 (방화동),,7505,A02,A0208,A02080500,3499413,15,2.02506E+13,20250430,20250831,http://tong.visitkorea.or.kr/cms/resource/09/3499409_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/3499409_image3_1.jpg,Type3,117.9925663,19.69442748,6,2.02506E+13,1,4,02-2029-3812,위대한 축구선수 100인 전,11,500,EV,EV03,EV030100,선택안함,선택안함
경기도 오산시 내삼미로 93 (수청동),백현프라자 4층,18114,A02,A0208,A02081300,3108244,15,2.02403E+13,20250301,20250731,http://tong.visitkorea.or.kr/cms/resource/15/3480415_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/3480415_image3_1.jpg,Type3,127.065802,37.17058782,6,2.02503E+13,31,22,010-8927-8878,위클리 클래식 페스티벌,41,370,EV,EV02,EV020900,선택안함,선택안함
세종특별자치시 보듬6로 16 (도담동),세종로컬푸드 싱싱장터 도담점,30098,A02,A0207,A02070200,2818857,15,2.02205E+13,20250605,20250605,http://tong.visitkorea.or.kr/cms/resource/80/3489780_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/3489780_image3_1.jpg,Type3,127.260047,36.51520565,6,2.02505E+13,8,1,031-774-3312,유기농데이,36110,36110,EV,EV01,EV010600,선택안함,선택안함
전라남도 목포시 대의동2가,유달산 및 노적봉 일대,58753,A02,A0207,A02070200,140736,15,2.00503E+13,20250405,20250406,http://tong.visitkorea.or.kr/cms/resource/46/3479546_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/3479546_image3_1.jpg,Type3,126.3825637,34.78754816,6,2.02503E+13,38,8,061-270-8432,유달산 봄축제,46,110,EV,EV01,EV010500,선택안함,선택안함
부산광역시 중구 용미길9번길 6-45 (남포동1가),,48984,A02,A0207,A02070200,3001170,15,2.02308E+13,20250912,20250913,http://tong.visitkorea.or.kr/cms/resource/25/3534225_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/3534225_image3_1.jpg,Type3,129.0359065,35.09649017,6,2.02509E+13,6,15,051-714-4674,유라리 건맥축제,26,110,EV,EV01,EV010600,선택안함,선택안함
대전광역시 유성구 어은로 27 (봉명동),,34139,A02,A0207,A02070200,3544873,15,2.02509E+13,20251011,20251012,http://tong.visitkorea.or.kr/cms/resource/72/3544872_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/72/3544872_image3_1.png,Type3,127.3577063,36.36073063,6,2.02509E+13,3,4,042-611-6629,유성독서대전,30,200,EV,EV01,EV010600,,
대전광역시 유성구 계룡로123번길 52 (봉명동),"온천로, 계룡스파텔 잔디광장",34186,A02,A0207,A02070200,1270240,15,2.01105E+13,20250502,20250504,http://tong.visitkorea.or.kr/cms/resource/76/2641776_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2641776_image3_1.jpg,Type3,127.3453048,36.35528103,6,2.02504E+13,3,4,042-611-2080,유성온천문화축제,30,200,EV,EV01,EV010200,선택안함,선택안함
대전광역시 유성구 어은로 27 (봉명동),유림공원 일원,34139,A02,A0207,A02070200,2833003,15,2.02208E+13,20250829,20250831,http://tong.visitkorea.or.kr/cms/resource/23/3338823_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/3338823_image3_1.jpg,Type3,127.3577063,36.36073063,6,2.02508E+13,3,4,042-611-2080,유성재즈&맥주페스타,30,200,EV,EV01,EV010600,선택안함,선택안함
충청남도 예산군 덕산면 덕산온천로 183-5,예산군 충의사 일원,32407,A02,A0207,A02070200,1574707,15,2.01203E+13,20250426,20250427,http://tong.visitkorea.or.kr/cms/resource/37/3480737_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/37/3480737_image3_1.JPG,Type3,126.6513943,36.68658639,6,2.02503E+13,34,11,041-338-9514,윤봉길 평화축제,44,810,EV,EV01,EV010400,선택안함,선택안함
서울특별시 은평구 은평로 195 (녹번동),,3384,A02,A0207,A02070200,3000221,15,2.02308E+13,20250913,20250913,http://tong.visitkorea.or.kr/cms/resource/90/3534390_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/3534390_image3_1.jpg,Type3,126.9293523,37.60222977,6,2.02509E+13,1,22,010-9771-2090,은평청년축제,11,380,EV,EV01,EV010600,선택안함,선택안함
충청북도 음성군 음성읍 설성공원길 28,,27703,A02,A0207,A02070100,141731,15,2.00704E+13,20250611,20250615,http://tong.visitkorea.or.kr/cms/resource/85/3485785_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/3485785_image3_1.jpg,Type3,127.6910022,36.93276543,6,2.02505E+13,33,6,043-871-3415,음성품바축제,43,770,EV,EV01,EV010100,선택안함,선택안함
경상남도 의령군 의령읍 의병로8길 44,의령군민공원(구 서동생활공원),52151,A02,A0207,A02070200,2377477,15,2.01604E+13,20250417,20250420,http://tong.visitkorea.or.kr/cms/resource/36/3112236_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/3112236_image3_1.jpg,Type3,128.2558965,35.31551529,6,2.02503E+13,36,12,055-570-4941,의령 홍의장군 축제,48,720,EV,EV01,EV010200,선택안함,선택안함
경상북도 의성군 사곡면 산수유2길 2,,37346,A02,A0207,A02070200,968157,15,2.01003E+13,20250322,20250330,http://tong.visitkorea.or.kr/cms/resource/57/3482057_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/3482057_image3_1.jpg,Type3,128.7703688,36.28699259,6,2.02503E+13,35,19,054-832-9997,의성 산수유마을 꽃맞이행사,47,730,EV,EV01,EV010200,취소,선택안함
경기도 의왕시 학현로 199-7 (학의동),,16012,A02,A0207,A02070200,2851985,15,2.02209E+13,20250927,20250928,http://tong.visitkorea.or.kr/cms/resource/63/3541063_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3541063_image3_1.jpg,Type3,127.0091873,37.38343994,6,2.02509E+13,31,24,031-345-2536,의왕백운호수축제,41,430,EV,EV01,EV010200,선택안함,선택안함
경기도 의왕시 왕송못동로 307 (월암동),"의왕 왕송호수공원 잔디광장, 철도박물관",16107,A02,A0207,A02070200,1004281,15,2.01004E+13,20250503,20250503,http://tong.visitkorea.or.kr/cms/resource/03/2978103_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/03/2978103_image3_1.JPG,Type3,126.9537834,37.30567019,6,2.02504E+13,31,24,031-345-2536,의왕어린이철도축제,41,430,EV,EV01,EV010200,선택안함,선택안함
경기도 의왕시 왕송못동로 307 (월암동),왕송호수공원 잔디광장,16107,A02,A0207,A02070200,3074902,15,2.02312E+13,20241227,20250119,http://tong.visitkorea.or.kr/cms/resource/69/3074869_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3074869_image3_1.jpg,Type3,126.9537834,37.30567019,6,2.02501E+13,31,24,031-345-2565,의왕왕송호수 겨울축제,41,430,EV,EV01,EV010500,선택안함,선택안함
